,Type,File ID,Start Time,Duration,SType,STypeNew
3323,Diarization,alma-a1-nsb.mp3.diarization,8103.632,9.361,SPEECH,SPEECH
3324,Diarization,alma-a1-nsb.mp3.diarization,8103.637,1.875,MAL,MAL
3325,Diarization,alma-a1-nsb.mp3.diarization,8106.492,0.101,FEM,FEM
3326,Diarization,alma-a1-nsb.mp3.diarization,8106.699,3.311,FEM,FEM
3327,Diarization,alma-a1-nsb.mp3.diarization,8109.259,3.733,MAL,MAL
3328,Diarization,alma-a1-nsb.mp3.diarization,8110.216,0.795,FEM,FEM
3329,Diarization,alma-a1-nsb.mp3.diarization,8114.492,2.248,MAL,MAL
3330,Diarization,alma-a1-nsb.mp3.diarization,8114.906,1.374,SPEECH,SPEECH
3331,Diarization,alma-a1-nsb.mp3.diarization,8118.011,3.631,KCHI,KCHI
3332,Diarization,alma-a1-nsb.mp3.diarization,8118.011,4.001,SPEECH,SPEECH
3333,Diarization,alma-a1-nsb.mp3.diarization,8142.154,0.184,MAL,MAL
3334,Diarization,alma-a1-nsb.mp3.diarization,8143.797,1.893,SPEECH,SPEECH
3335,Diarization,alma-a1-nsb.mp3.diarization,8157.491,1.063,CHI,CHI
3336,Diarization,alma-a1-nsb.mp3.diarization,8158.379,0.113,SPEECH,SPEECH
3337,Diarization,alma-a1-nsb.mp3.diarization,8161.493,1.937,SPEECH,SPEECH
3338,Diarization,alma-a1-nsb.mp3.diarization,8161.511,1.652,KCHI,KCHI
3339,Diarization,alma-a1-nsb.mp3.diarization,8163.791,0.596,MAL,MAL
3340,Diarization,alma-a1-nsb.mp3.diarization,8163.842,0.623,SPEECH,SPEECH
3341,Diarization,alma-a1-nsb.mp3.diarization,8164.992,2.497,MAL,MAL
3342,Diarization,alma-a1-nsb.mp3.diarization,8165.011,3.164,SPEECH,SPEECH
3343,Diarization,alma-a1-nsb.mp3.diarization,8167.66,0.445,KCHI,KCHI
3344,Diarization,alma-a1-nsb.mp3.diarization,8168.302,2.69,SPEECH,SPEECH
3345,Diarization,alma-a1-nsb.mp3.diarization,8168.33,2.189,KCHI,KCHI
3346,Diarization,alma-a1-nsb.mp3.diarization,8173.87,1.946,MAL,MAL
3347,Diarization,alma-a1-nsb.mp3.diarization,8174.115,0.896,SPEECH,SPEECH
3348,Diarization,alma-a1-nsb.mp3.diarization,8177.676,1.34,SPEECH,SPEECH
3349,Diarization,alma-a1-nsb.mp3.diarization,8178.011,0.68,KCHI,KCHI
3350,Diarization,alma-a1-nsb.mp3.diarization,8181.493,5.056,SPEECH,SPEECH
3351,Diarization,alma-a1-nsb.mp3.diarization,8181.592,1.419,CHI,CHI
3352,Diarization,alma-a1-nsb.mp3.diarization,8182.492,2.786,KCHI,KCHI
3353,Diarization,alma-a1-nsb.mp3.diarization,8185.627,0.884,KCHI,KCHI
3354,Diarization,alma-a1-nsb.mp3.diarization,8185.879,0.424,CHI,CHI
3355,Diarization,alma-a1-nsb.mp3.diarization,8188.66,1.868,SPEECH,SPEECH
3356,Diarization,alma-a1-nsb.mp3.diarization,8188.719,1.777,KCHI,KCHI
3357,Diarization,alma-a1-nsb.mp3.diarization,8191.064,0.103,CHI,CHI
3358,Diarization,alma-a1-nsb.mp3.diarization,8191.403,5.734,SPEECH,SPEECH
3359,Diarization,alma-a1-nsb.mp3.diarization,8191.584,0.184,CHI,CHI
3360,Diarization,alma-a1-nsb.mp3.diarization,8192.225,0.285,CHI,CHI
3361,Diarization,alma-a1-nsb.mp3.diarization,8193.175,0.418,CHI,CHI
3362,Diarization,alma-a1-nsb.mp3.diarization,8196.488,0.508,CHI,CHI
3363,Diarization,alma-a1-nsb.mp3.diarization,8197.262,0.105,SPEECH,SPEECH
3364,Diarization,alma-a1-nsb.mp3.diarization,8197.904,1.552,SPEECH,SPEECH
3365,Diarization,alma-a1-nsb.mp3.diarization,8197.905,0.248,CHI,CHI
3366,Diarization,alma-a1-nsb.mp3.diarization,8200.011,1.023,MAL,MAL
3367,Diarization,alma-a1-nsb.mp3.diarization,8200.258,0.594,SPEECH,SPEECH
3368,Diarization,alma-a1-nsb.mp3.diarization,8206.012,1.068,MAL,MAL
3369,Diarization,alma-a1-nsb.mp3.diarization,8206.213,0.584,SPEECH,SPEECH
3370,Diarization,alma-a1-nsb.mp3.diarization,8208.513,3.498,MAL,MAL
3371,Diarization,alma-a1-nsb.mp3.diarization,8209.269,2.045,SPEECH,SPEECH
3372,Diarization,alma-a1-nsb.mp3.diarization,8220.732,1.271,KCHI,KCHI
3373,Diarization,alma-a1-nsb.mp3.diarization,8220.751,1.261,SPEECH,SPEECH
3374,Diarization,alma-a1-nsb.mp3.diarization,8232.195,0.451,SPEECH,SPEECH
3375,Diarization,alma-a1-nsb.mp3.diarization,8232.238,0.302,KCHI,KCHI
3376,Diarization,alma-a1-nsb.mp3.diarization,8233.449,1.583,SPEECH,SPEECH
3377,Diarization,alma-a1-nsb.mp3.diarization,8233.491,1.451,FEM,FEM
3378,Diarization,alma-a1-nsb.mp3.diarization,8246.321,0.677,KCHI,KCHI
3379,Diarization,alma-a1-nsb.mp3.diarization,8246.332,0.66,SPEECH,SPEECH
3380,Diarization,alma-a1-nsb.mp3.diarization,8265.777,1.627,SPEECH,SPEECH
3381,Diarization,alma-a1-nsb.mp3.diarization,8265.876,1.304,KCHI,KCHI
3382,Diarization,alma-a1-nsb.mp3.diarization,8265.993,1.018,CHI,CHI
3383,Diarization,alma-a1-nsb.mp3.diarization,8268.278,4.98,SPEECH,SPEECH
3384,Diarization,alma-a1-nsb.mp3.diarization,8268.305,0.722,KCHI,KCHI
3385,Diarization,alma-a1-nsb.mp3.diarization,8269.427,3.584,KCHI,KCHI
3386,Diarization,alma-a1-nsb.mp3.diarization,8272.486,5.312,MAL,MAL
3387,Diarization,alma-a1-nsb.mp3.diarization,8273.939,1.552,SPEECH,SPEECH
3388,Diarization,alma-a1-nsb.mp3.diarization,8276.011,0.999,SPEECH,SPEECH
3389,Diarization,alma-a1-nsb.mp3.diarization,8279.774,0.407,SPEECH,SPEECH
3390,Diarization,alma-a1-nsb.mp3.diarization,8280.51,2.153,SPEECH,SPEECH
3391,Diarization,alma-a1-nsb.mp3.diarization,8281.227,1.47,KCHI,KCHI
3392,Diarization,alma-a1-nsb.mp3.diarization,8292.471,5.041,SPEECH,SPEECH
3393,Diarization,alma-a1-nsb.mp3.diarization,8292.491,5.0,KCHI,KCHI
3394,Diarization,alma-a1-nsb.mp3.diarization,8292.795,0.108,CHI,CHI
3395,Diarization,alma-a1-nsb.mp3.diarization,8293.023,0.488,CHI,CHI
3396,Diarization,alma-a1-nsb.mp3.diarization,8299.051,1.961,SPEECH,SPEECH
3397,Diarization,alma-a1-nsb.mp3.diarization,8299.248,1.763,KCHI,KCHI
3398,Diarization,alma-a1-nsb.mp3.diarization,8307.225,1.767,SPEECH,SPEECH
3399,Diarization,alma-a1-nsb.mp3.diarization,8307.237,0.775,KCHI,KCHI
3400,Diarization,alma-a1-nsb.mp3.diarization,8318.992,0.663,FEM,FEM
3401,Diarization,alma-a1-nsb.mp3.diarization,8318.992,0.709,SPEECH,SPEECH
3402,Diarization,alma-a1-nsb.mp3.diarization,8320.69,0.361,SPEECH,SPEECH
3403,Diarization,alma-a1-nsb.mp3.diarization,8324.763,0.812,SPEECH,SPEECH
3404,Diarization,alma-a1-nsb.mp3.diarization,8324.984,0.268,CHI,CHI
3405,Diarization,alma-a1-nsb.mp3.diarization,8325.097,0.287,KCHI,KCHI
3406,Diarization,alma-a1-nsb.mp3.diarization,8325.884,0.108,SPEECH,SPEECH
3407,Diarization,alma-a1-nsb.mp3.diarization,8328.992,3.564,SPEECH,SPEECH
3408,Diarization,alma-a1-nsb.mp3.diarization,8329.301,0.191,KCHI,KCHI
3409,Diarization,alma-a1-nsb.mp3.diarization,8331.83,0.68,FEM,FEM
3410,Diarization,alma-a1-nsb.mp3.diarization,8336.572,0.478,SPEECH,SPEECH
3411,Diarization,alma-a1-nsb.mp3.diarization,8343.604,3.527,SPEECH,SPEECH
3412,Diarization,alma-a1-nsb.mp3.diarization,8343.608,0.128,CHI,CHI
3413,Diarization,alma-a1-nsb.mp3.diarization,8343.957,4.359,CHI,CHI
3414,Diarization,alma-a1-nsb.mp3.diarization,8344.704,0.807,KCHI,KCHI
3415,Diarization,alma-a1-nsb.mp3.diarization,8362.227,1.264,SPEECH,SPEECH
3416,Diarization,alma-a1-nsb.mp3.diarization,8362.236,1.255,KCHI,KCHI
3417,Diarization,alma-a1-nsb.mp3.diarization,8363.819,3.338,SPEECH,SPEECH
3418,Diarization,alma-a1-nsb.mp3.diarization,8363.993,0.824,FEM,FEM
3419,Diarization,alma-a1-nsb.mp3.diarization,8364.919,0.884,KCHI,KCHI
3420,Diarization,alma-a1-nsb.mp3.diarization,8365.874,0.523,FEM,FEM
3421,Diarization,alma-a1-nsb.mp3.diarization,8366.591,0.373,KCHI,KCHI
3422,Diarization,alma-a1-nsb.mp3.diarization,8367.275,0.218,SPEECH,SPEECH
3423,Diarization,alma-a1-nsb.mp3.diarization,8367.85,1.161,SPEECH,SPEECH
3424,Diarization,alma-a1-nsb.mp3.diarization,8368.12,0.51,KCHI,KCHI
3425,Diarization,alma-a1-nsb.mp3.diarization,8373.513,6.48,SPEECH,SPEECH
3426,Diarization,alma-a1-nsb.mp3.diarization,8374.602,2.098,KCHI,KCHI
3427,Diarization,alma-a1-nsb.mp3.diarization,8377.511,0.294,FEM,FEM
3428,Diarization,alma-a1-nsb.mp3.diarization,8377.992,1.517,FEM,FEM
3429,Diarization,alma-a1-nsb.mp3.diarization,8380.781,1.21,SPEECH,SPEECH
3430,Diarization,alma-a1-nsb.mp3.diarization,8380.835,0.675,KCHI,KCHI
3431,Diarization,alma-a1-nsb.mp3.diarization,8384.492,2.519,SPEECH,SPEECH
3432,Diarization,alma-a1-nsb.mp3.diarization,8384.511,1.358,FEM,FEM
3433,Diarization,alma-a1-nsb.mp3.diarization,8386.104,0.856,MAL,MAL
3434,Diarization,alma-a1-nsb.mp3.diarization,8386.311,0.181,FEM,FEM
3435,Diarization,alma-a1-nsb.mp3.diarization,8398.617,3.513,SPEECH,SPEECH
3436,Diarization,alma-a1-nsb.mp3.diarization,8398.623,3.387,KCHI,KCHI
3437,Diarization,alma-a1-nsb.mp3.diarization,8399.992,1.5,CHI,CHI
3438,Diarization,alma-a1-nsb.mp3.diarization,8407.01,4.981,SPEECH,SPEECH
3439,Diarization,alma-a1-nsb.mp3.diarization,8407.253,4.239,KCHI,KCHI
3440,Diarization,alma-a1-nsb.mp3.diarization,8408.011,0.705,CHI,CHI
3441,Diarization,alma-a1-nsb.mp3.diarization,8409.41,0.226,CHI,CHI
3442,Diarization,alma-a1-nsb.mp3.diarization,8410.011,2.459,CHI,CHI
3443,Diarization,alma-a1-nsb.mp3.diarization,8416.011,1.48,CHI,CHI
3444,Diarization,alma-a1-nsb.mp3.diarization,8416.443,0.567,SPEECH,SPEECH
3445,Diarization,alma-a1-nsb.mp3.diarization,8419.493,1.018,CHI,CHI
3446,Diarization,alma-a1-nsb.mp3.diarization,8423.15,0.216,CHI,CHI
3447,Diarization,alma-a1-nsb.mp3.diarization,8424.491,0.51,CHI,CHI
3448,Diarization,alma-a1-nsb.mp3.diarization,8424.493,3.983,SPEECH,SPEECH
3449,Diarization,alma-a1-nsb.mp3.diarization,8425.011,2.963,KCHI,KCHI
3450,Diarization,alma-a1-nsb.mp3.diarization,8426.992,1.367,CHI,CHI
3451,Diarization,alma-a1-nsb.mp3.diarization,8438.686,0.933,MAL,MAL
3452,Diarization,alma-a1-nsb.mp3.diarization,8444.993,3.059,SPEECH,SPEECH
3453,Diarization,alma-a1-nsb.mp3.diarization,8444.993,3.223,FEM,FEM
3454,Diarization,alma-a1-nsb.mp3.diarization,8457.401,1.092,SPEECH,SPEECH
3455,Diarization,alma-a1-nsb.mp3.diarization,8457.402,1.09,FEM,FEM
3456,Diarization,alma-a1-nsb.mp3.diarization,8469.669,1.323,FEM,FEM
3457,Diarization,alma-a1-nsb.mp3.diarization,8469.711,2.781,SPEECH,SPEECH
3458,Diarization,alma-a1-nsb.mp3.diarization,8471.512,0.582,KCHI,KCHI
3459,Diarization,alma-a1-nsb.mp3.diarization,8473.748,0.255,SPEECH,SPEECH
3460,Diarization,alma-a1-nsb.mp3.diarization,8475.503,6.016,SPEECH,SPEECH
3461,Diarization,alma-a1-nsb.mp3.diarization,8475.904,2.106,KCHI,KCHI
3462,Diarization,alma-a1-nsb.mp3.diarization,8478.614,2.897,FEM,FEM
3463,Diarization,alma-a1-nsb.mp3.diarization,8482.511,0.199,SPEECH,SPEECH
3464,Diarization,alma-a1-nsb.mp3.diarization,8482.879,63.632,SPEECH,SPEECH
3465,Diarization,alma-a1-nsb.mp3.diarization,8482.997,2.496,FEM,FEM
3466,Diarization,alma-a1-nsb.mp3.diarization,8485.611,59.881,FEM,FEM
3467,Diarization,alma-a1-nsb.mp3.diarization,8486.12,1.269,MAL,MAL
3468,Diarization,alma-a1-nsb.mp3.diarization,8497.992,2.059,MAL,MAL
3469,Diarization,alma-a1-nsb.mp3.diarization,8521.077,0.111,MAL,MAL
3470,Diarization,alma-a1-nsb.mp3.diarization,8523.881,0.307,MAL,MAL
3471,Diarization,alma-a1-nsb.mp3.diarization,8544.233,2.268,MAL,MAL
3472,Diarization,alma-a1-nsb.mp3.diarization,8547.512,13.974,SPEECH,SPEECH
3473,Diarization,alma-a1-nsb.mp3.diarization,8547.581,7.938,FEM,FEM
3474,Diarization,alma-a1-nsb.mp3.diarization,8550.011,1.882,MAL,MAL
3475,Diarization,alma-a1-nsb.mp3.diarization,8554.891,0.199,MAL,MAL
3476,Diarization,alma-a1-nsb.mp3.diarization,8555.2,2.442,MAL,MAL
3477,Diarization,alma-a1-nsb.mp3.diarization,8556.094,2.416,FEM,FEM
3478,Diarization,alma-a1-nsb.mp3.diarization,8557.871,3.863,MAL,MAL
3479,Diarization,alma-a1-nsb.mp3.diarization,8563.492,96.5,SPEECH,SPEECH
3480,Diarization,alma-a1-nsb.mp3.diarization,8563.511,53.047,FEM,FEM
3481,Diarization,alma-a1-nsb.mp3.diarization,8591.528,0.982,CHI,CHI
3482,Diarization,alma-a1-nsb.mp3.diarization,8616.122,3.37,KCHI,KCHI
3483,Diarization,alma-a1-nsb.mp3.diarization,8618.992,0.521,CHI,CHI
3484,Diarization,alma-a1-nsb.mp3.diarization,8619.325,0.667,FEM,FEM
3485,Diarization,alma-a1-nsb.mp3.diarization,8619.623,0.395,CHI,CHI
3486,Diarization,alma-a1-nsb.mp3.diarization,8619.991,3.365,KCHI,KCHI
3487,Diarization,alma-a1-nsb.mp3.diarization,8622.492,0.957,CHI,CHI
3488,Diarization,alma-a1-nsb.mp3.diarization,8623.992,5.3,FEM,FEM
3489,Diarization,alma-a1-nsb.mp3.diarization,8629.441,2.592,FEM,FEM
3490,Diarization,alma-a1-nsb.mp3.diarization,8632.158,0.334,FEM,FEM
3491,Diarization,alma-a1-nsb.mp3.diarization,8633.512,16.48,FEM,FEM
3492,Diarization,alma-a1-nsb.mp3.diarization,8641.011,0.287,CHI,CHI
3493,Diarization,alma-a1-nsb.mp3.diarization,8650.108,2.624,MAL,MAL
3494,Diarization,alma-a1-nsb.mp3.diarization,8653.492,4.514,FEM,FEM
3495,Diarization,alma-a1-nsb.mp3.diarization,8658.402,1.109,FEM,FEM
3496,Diarization,alma-a1-nsb.mp3.diarization,8658.537,0.341,MAL,MAL
3497,Diarization,alma-a1-nsb.mp3.diarization,8659.531,0.17,MAL,MAL
3498,Diarization,alma-a1-nsb.mp3.diarization,8659.864,1.137,MAL,MAL
3499,Diarization,alma-a1-nsb.mp3.diarization,8660.14,0.351,SPEECH,SPEECH
3500,Diarization,alma-a1-nsb.mp3.diarization,8660.613,0.116,SPEECH,SPEECH
3501,Diarization,alma-a1-nsb.mp3.diarization,8661.679,0.763,SPEECH,SPEECH
3502,Diarization,alma-a1-nsb.mp3.diarization,8662.668,6.817,SPEECH,SPEECH
3503,Diarization,alma-a1-nsb.mp3.diarization,8663.011,6.375,FEM,FEM
3504,Diarization,alma-a1-nsb.mp3.diarization,8670.206,3.414,SPEECH,SPEECH
3505,Diarization,alma-a1-nsb.mp3.diarization,8670.292,3.22,FEM,FEM
3506,Diarization,alma-a1-nsb.mp3.diarization,8674.503,2.565,SPEECH,SPEECH
3507,Diarization,alma-a1-nsb.mp3.diarization,8674.511,1.644,FEM,FEM
3508,Diarization,alma-a1-nsb.mp3.diarization,8676.347,0.685,FEM,FEM
3509,Diarization,alma-a1-nsb.mp3.diarization,8677.511,0.894,SPEECH,SPEECH
3510,Diarization,alma-a1-nsb.mp3.diarization,8677.518,0.753,FEM,FEM
3511,Diarization,alma-a1-nsb.mp3.diarization,8678.996,1.514,CHI,CHI
3512,Diarization,alma-a1-nsb.mp3.diarization,8679.01,1.001,SPEECH,SPEECH
3513,Diarization,alma-a1-nsb.mp3.diarization,8688.492,0.513,MAL,MAL
3514,Diarization,alma-a1-nsb.mp3.diarization,8688.705,0.164,SPEECH,SPEECH
3515,Diarization,alma-a1-nsb.mp3.diarization,8689.493,1.281,SPEECH,SPEECH
3516,Diarization,alma-a1-nsb.mp3.diarization,8693.342,0.851,SPEECH,SPEECH
3517,Diarization,alma-a1-nsb.mp3.diarization,8693.492,0.721,CHI,CHI
3518,Diarization,alma-a1-nsb.mp3.diarization,8694.685,0.143,SPEECH,SPEECH
3519,Diarization,alma-a1-nsb.mp3.diarization,8696.006,1.218,SPEECH,SPEECH
3520,Diarization,alma-a1-nsb.mp3.diarization,8696.03,0.815,FEM,FEM
3521,Diarization,alma-a1-nsb.mp3.diarization,8712.51,1.482,KCHI,KCHI
3522,Diarization,alma-a1-nsb.mp3.diarization,8712.51,1.482,SPEECH,SPEECH
3523,Diarization,alma-a1-nsb.mp3.diarization,8715.706,0.128,SPEECH,SPEECH
3524,Diarization,alma-a1-nsb.mp3.diarization,8722.358,2.133,SPEECH,SPEECH
3525,Diarization,alma-a1-nsb.mp3.diarization,8722.492,1.598,KCHI,KCHI
3526,Diarization,alma-a1-nsb.mp3.diarization,8725.492,6.019,SPEECH,SPEECH
3527,Diarization,alma-a1-nsb.mp3.diarization,8725.511,1.49,KCHI,KCHI
3528,Diarization,alma-a1-nsb.mp3.diarization,8727.991,2.081,KCHI,KCHI
3529,Diarization,alma-a1-nsb.mp3.diarization,8730.884,0.182,CHI,CHI
3530,Diarization,alma-a1-nsb.mp3.diarization,8735.987,1.524,SPEECH,SPEECH
3531,Diarization,alma-a1-nsb.mp3.diarization,8739.228,1.218,MAL,MAL
3532,Diarization,alma-a1-nsb.mp3.diarization,8740.011,0.184,SPEECH,SPEECH
3533,Diarization,alma-a1-nsb.mp3.diarization,8748.992,4.501,SPEECH,SPEECH
3534,Diarization,alma-a1-nsb.mp3.diarization,8750.012,1.5,MAL,MAL
3535,Diarization,alma-a1-nsb.mp3.diarization,8751.572,0.155,FEM,FEM
3536,Diarization,alma-a1-nsb.mp3.diarization,8751.736,0.123,MAL,MAL
3537,Diarization,alma-a1-nsb.mp3.diarization,8752.151,0.341,CHI,CHI
3538,Diarization,alma-a1-nsb.mp3.diarization,8752.271,0.133,FEM,FEM
3539,Diarization,alma-a1-nsb.mp3.diarization,8753.01,0.557,CHI,CHI
3540,Diarization,alma-a1-nsb.mp3.diarization,8754.693,0.273,CHI,CHI
3541,Diarization,alma-a1-nsb.mp3.diarization,8760.579,7.285,SPEECH,SPEECH
3542,Diarization,alma-a1-nsb.mp3.diarization,8761.51,2.028,CHI,CHI
3543,Diarization,alma-a1-nsb.mp3.diarization,8761.993,3.5,KCHI,KCHI
3544,Diarization,alma-a1-nsb.mp3.diarization,8765.547,0.157,CHI,CHI
3545,Diarization,alma-a1-nsb.mp3.diarization,8768.01,2.501,SPEECH,SPEECH
3546,Diarization,alma-a1-nsb.mp3.diarization,8768.36,1.838,KCHI,KCHI
3547,Diarization,alma-a1-nsb.mp3.diarization,8774.511,1.284,MAL,MAL
3548,Diarization,alma-a1-nsb.mp3.diarization,8775.01,0.704,SPEECH,SPEECH
3549,Diarization,alma-a1-nsb.mp3.diarization,8777.816,2.791,SPEECH,SPEECH
3550,Diarization,alma-a1-nsb.mp3.diarization,8778.011,1.325,KCHI,KCHI
3551,Diarization,alma-a1-nsb.mp3.diarization,8778.081,2.405,CHI,CHI
3552,Diarization,alma-a1-nsb.mp3.diarization,8779.992,0.103,MAL,MAL
3553,Diarization,alma-a1-nsb.mp3.diarization,8785.01,1.769,SPEECH,SPEECH
3554,Diarization,alma-a1-nsb.mp3.diarization,8785.586,0.925,FEM,FEM
3555,Diarization,alma-a1-nsb.mp3.diarization,8785.773,0.27,CHI,CHI
3556,Diarization,alma-a1-nsb.mp3.diarization,8793.011,1.797,SPEECH,SPEECH
3557,Diarization,alma-a1-nsb.mp3.diarization,8793.426,0.688,KCHI,KCHI
3558,Diarization,alma-a1-nsb.mp3.diarization,8797.511,1.424,SPEECH,SPEECH
3559,Diarization,alma-a1-nsb.mp3.diarization,8798.001,0.238,CHI,CHI
3560,Diarization,alma-a1-nsb.mp3.diarization,8799.327,2.683,SPEECH,SPEECH
3561,Diarization,alma-a1-nsb.mp3.diarization,8799.747,2.688,MAL,MAL
3562,Diarization,alma-a1-nsb.mp3.diarization,8804.982,1.573,SPEECH,SPEECH
3563,Diarization,alma-a1-nsb.mp3.diarization,8805.571,1.941,MAL,MAL
3564,Diarization,alma-a1-nsb.mp3.diarization,8808.49,0.203,SPEECH,SPEECH
3565,Diarization,alma-a1-nsb.mp3.diarization,8811.092,2.153,MAL,MAL
3566,Diarization,alma-a1-nsb.mp3.diarization,8811.492,0.624,SPEECH,SPEECH
3567,Diarization,alma-a1-nsb.mp3.diarization,8824.921,1.571,SPEECH,SPEECH
3568,Diarization,alma-a1-nsb.mp3.diarization,8824.992,1.019,KCHI,KCHI
3569,Diarization,alma-a1-nsb.mp3.diarization,8825.193,0.712,CHI,CHI
3570,Diarization,alma-a1-nsb.mp3.diarization,8831.999,0.258,SPEECH,SPEECH
3571,Diarization,alma-a1-nsb.mp3.diarization,8835.38,1.112,SPEECH,SPEECH
3572,Diarization,alma-a1-nsb.mp3.diarization,8835.635,0.356,FEM,FEM
3573,Diarization,alma-a1-nsb.mp3.diarization,8838.011,0.926,SPEECH,SPEECH
3574,Diarization,alma-a1-nsb.mp3.diarization,8840.617,0.496,MAL,MAL
3575,Diarization,alma-a1-nsb.mp3.diarization,8857.478,2.514,KCHI,KCHI
3576,Diarization,alma-a1-nsb.mp3.diarization,8857.49,3.871,SPEECH,SPEECH
3577,Diarization,alma-a1-nsb.mp3.diarization,8860.124,0.878,KCHI,KCHI
3578,Diarization,alma-a1-nsb.mp3.diarization,8861.648,0.526,SPEECH,SPEECH
3579,Diarization,alma-a1-nsb.mp3.diarization,8861.77,0.169,KCHI,KCHI
3580,Diarization,alma-a1-nsb.mp3.diarization,8864.157,0.854,KCHI,KCHI
3581,Diarization,alma-a1-nsb.mp3.diarization,8864.166,2.346,SPEECH,SPEECH
3582,Diarization,alma-a1-nsb.mp3.diarization,8865.072,1.439,MAL,MAL
3583,Diarization,alma-a1-nsb.mp3.diarization,8865.293,0.218,FEM,FEM
3584,Diarization,alma-a1-nsb.mp3.diarization,8868.715,1.296,SPEECH,SPEECH
3585,Diarization,alma-a1-nsb.mp3.diarization,8868.813,1.004,KCHI,KCHI
3586,Diarization,alma-a1-nsb.mp3.diarization,8871.552,0.937,MAL,MAL
3587,Diarization,alma-a1-nsb.mp3.diarization,8879.159,1.851,SPEECH,SPEECH
3588,Diarization,alma-a1-nsb.mp3.diarization,8879.492,1.51,CHI,CHI
3589,Diarization,alma-a1-nsb.mp3.diarization,8879.757,0.54,KCHI,KCHI
3590,Diarization,alma-a1-nsb.mp3.diarization,8886.512,2.187,MAL,MAL
3591,Diarization,alma-a1-nsb.mp3.diarization,8886.927,3.566,SPEECH,SPEECH
3592,Diarization,alma-a1-nsb.mp3.diarization,8889.89,0.116,MAL,MAL
3593,Diarization,alma-a1-nsb.mp3.diarization,8891.993,0.101,SPEECH,SPEECH
3594,Diarization,alma-a1-nsb.mp3.diarization,8892.239,9.271,SPEECH,SPEECH
3595,Diarization,alma-a1-nsb.mp3.diarization,8892.241,0.947,CHI,CHI
3596,Diarization,alma-a1-nsb.mp3.diarization,8894.36,0.651,CHI,CHI
3597,Diarization,alma-a1-nsb.mp3.diarization,8894.492,6.019,KCHI,KCHI
3598,Diarization,alma-a1-nsb.mp3.diarization,8895.214,0.118,CHI,CHI
3599,Diarization,alma-a1-nsb.mp3.diarization,8900.705,0.57,KCHI,KCHI
3600,Diarization,alma-a1-nsb.mp3.diarization,8907.511,6.001,SPEECH,SPEECH
3601,Diarization,alma-a1-nsb.mp3.diarization,8908.01,5.265,KCHI,KCHI
3602,Diarization,alma-a1-nsb.mp3.diarization,8911.838,0.113,CHI,CHI
3603,Diarization,alma-a1-nsb.mp3.diarization,8912.325,0.839,CHI,CHI
3604,Diarization,alma-a1-nsb.mp3.diarization,8922.089,0.402,CHI,CHI
3605,Diarization,alma-a1-nsb.mp3.diarization,8933.363,0.629,SPEECH,SPEECH
3606,Diarization,alma-a1-nsb.mp3.diarization,8938.998,8.972,SPEECH,SPEECH
3607,Diarization,alma-a1-nsb.mp3.diarization,8939.552,0.638,KCHI,KCHI
3608,Diarization,alma-a1-nsb.mp3.diarization,8942.493,2.018,KCHI,KCHI
3609,Diarization,alma-a1-nsb.mp3.diarization,8942.992,0.499,CHI,CHI
3610,Diarization,alma-a1-nsb.mp3.diarization,8943.725,5.287,CHI,CHI
3611,Diarization,alma-a1-nsb.mp3.diarization,8948.446,0.513,SPEECH,SPEECH
3612,Diarization,alma-a1-nsb.mp3.diarization,8963.463,1.527,MAL,MAL
3613,Diarization,alma-a1-nsb.mp3.diarization,8963.813,1.181,SPEECH,SPEECH
3614,Diarization,alma-a1-nsb.mp3.diarization,8986.842,2.312,SPEECH,SPEECH
3615,Diarization,alma-a1-nsb.mp3.diarization,8986.992,0.245,CHI,CHI
3616,Diarization,alma-a1-nsb.mp3.diarization,8987.011,1.1,KCHI,KCHI
3617,Diarization,alma-a1-nsb.mp3.diarization,8988.46,0.55,KCHI,KCHI
3618,Diarization,alma-a1-nsb.mp3.diarization,8988.646,0.336,CHI,CHI
3619,Diarization,alma-a1-nsb.mp3.diarization,9018.992,0.624,SPEECH,SPEECH
3620,Diarization,alma-a1-nsb.mp3.diarization,9019.176,0.197,CHI,CHI
3621,Diarization,alma-a1-nsb.mp3.diarization,9024.107,8.105,SPEECH,SPEECH
3622,Diarization,alma-a1-nsb.mp3.diarization,9024.991,0.692,FEM,FEM
3623,Diarization,alma-a1-nsb.mp3.diarization,9025.99,1.07,MAL,MAL
3624,Diarization,alma-a1-nsb.mp3.diarization,9027.106,1.163,KCHI,KCHI
3625,Diarization,alma-a1-nsb.mp3.diarization,9027.669,0.592,CHI,CHI
3626,Diarization,alma-a1-nsb.mp3.diarization,9029.337,2.656,KCHI,KCHI
3627,Diarization,alma-a1-nsb.mp3.diarization,9050.511,1.347,SPEECH,SPEECH
3628,Diarization,alma-a1-nsb.mp3.diarization,9050.851,0.898,KCHI,KCHI
3629,Diarization,alma-a1-nsb.mp3.diarization,9059.167,1.826,SPEECH,SPEECH
3630,Diarization,alma-a1-nsb.mp3.diarization,9059.41,0.662,CHI,CHI
3631,Diarization,alma-a1-nsb.mp3.diarization,9061.386,4.246,SPEECH,SPEECH
3632,Diarization,alma-a1-nsb.mp3.diarization,9061.595,2.101,MAL,MAL
3633,Diarization,alma-a1-nsb.mp3.diarization,9064.334,0.677,KCHI,KCHI
